time,speed
39477,3.03391
39478,3.03624
39479,2.999005
39480,2.99028
39481,3.005405
39482,3.023435
39483,3.022275
39484,3.032165
39485,3.03158
39486,3.00366
39487,3.001915
39488,3.022275
39489,3.038565
39490,3.04904
39491,3.068815
39492,3.07114
39493,3.06591
39494,3.06591
39495,3.016455
39496,3.001915
39497,3.00366
39498,2.967005
39499,2.97399
39500,2.986785
39501,2.993765
39502,3.00308
39503,2.99668
39504,2.994935
39505,2.982135
39506,3.00773
39507,3.01413
39508,3.011225
39509,3.00773
39510,2.987955
39511,2.9897
39512,3.02344
39513,3.034495
39514,3.028675
39515,3.03798
39516,2.99726
39517,3.011225
39518,3.02344
39519,2.99144
39520,3.005405
39521,2.96061
39522,2.95886
39523,2.952465
39524,2.97166
39525,2.91814
39526,2.922795
39527,2.94141
39528,2.99377
39529,2.955955
39530,2.968755
39531,2.97806
39532,2.96003
39533,2.935595
39534,2.926285
39535,2.90418
39536,2.908835
39537,2.90767
39538,2.909995
39539,2.90243
39540,2.876255
39541,2.88731
39542,2.915815
39543,2.92803
39544,2.95421
39545,2.90476
39546,2.897195
39547,2.84833
39548,2.82506
39549,2.756415
39550,2.7535
39551,2.757575
39552,2.814005
39553,2.81226
39554,2.85066
39555,2.893125
39556,2.91116
39557,2.90709
39558,2.92105
39559,2.883235
39560,2.8908
39561,2.879165
39562,2.873345
39563,2.873345
39564,2.873925
39565,2.869275
39566,2.88731
39567,2.896615
39568,2.90825
39569,2.92163
39570,2.930355
39571,2.906505
39572,2.918145
39573,2.905925
39574,2.90185
39575,2.92396
39576,2.937335
39577,2.94199
39578,2.995515
39579,3.02926
39580,3.019365
39581,3.051945
39582,3.0758
39583,3.031585
39584,3.05311
39585,3.021115
39586,2.98097
39587,2.97341
39588,2.98039
39589,2.98388
39590,2.989115
39591,3.00715
39592,3.021695
39593,3.035075
39594,3.053105
39595,3.041475
39596,3.0502
39597,3.03042
39598,2.994935
39599,3.004825
39600,2.980385
39601,2.965845
39602,2.985625
39603,2.9897
39604,2.955955
39605,2.96119
39606,2.95479
39607,2.915235
39608,2.888475
39609,2.84542
39610,2.78841
39611,2.756995
39612,2.74478
39613,2.72558
39614,2.727325
39615,2.74245
39616,2.75932
39617,2.769795
39618,2.750595
39619,2.74827
39620,2.728485
39621,2.698235
39622,2.661585
39623,2.64297
39624,2.619115
39625,2.588865
39626,2.58945
39627,2.615625
39628,2.61912
39629,2.62377
39630,2.63366
39631,2.630755
39632,2.59934
39633,2.5941
39634,2.59643
39635,2.595265
39636,2.58712
39637,2.584795
39638,2.60981
39639,2.622605
39640,2.606315
39641,2.610975
39642,2.620865
39643,2.558035
39644,2.592355
39645,2.612715
39646,2.62493
39647,2.602245
39648,2.70929
39649,2.741285
39650,2.74885
39651,2.748845
39652,2.730235
39653,2.731975
39654,2.670895
39655,2.69242
39656,2.64064
39657,2.670895
39658,2.68253
39659,2.702305
39660,2.712195
39661,2.740705
39662,2.787245
39663,2.820985
39664,2.793645
39665,2.78492
39666,2.80121
39667,2.713945
39668,2.73547
39669,2.72034
39670,2.71336
39671,2.655765
39672,2.717435
39673,2.731395
39674,2.69591
39675,2.641805
39676,2.6069
39677,2.61795
39678,2.59701
39679,2.67322
39680,2.67031
39681,2.711615
39682,2.72325
39683,2.7407
39684,2.755245
39685,2.7727
39686,2.786665
39687,2.807605
39688,2.8111
39689,2.81226
39690,2.813425
39691,2.80819
39692,2.81168
39693,2.770955
39694,2.744195
39695,2.692415
39696,2.661585
39697,2.638895
39698,2.608645
39699,2.571995
39700,2.556285
39701,2.61155
39702,2.681945
39703,2.75932
39704,2.856475
39705,2.909995
39706,2.954205
39707,2.98853
39708,3.005405
39709,3.0182
39710,2.99028
39711,2.98155
39712,2.979225
39713,2.960025
39714,2.956535
39715,2.95305
39716,2.97806
39717,2.9705
39718,3.00366
39719,2.993185
39720,3.021695
39721,3.04613
39722,3.0566
39723,3.0566
39724,3.045545
39725,3.092085
39726,3.08976
39727,3.10954
39728,3.144445
39729,3.15317
39730,3.147935
39731,3.16364
39732,3.14561
39733,3.149095
39734,3.11245
39735,3.095575
39736,3.08452
39737,3.06358
39738,3.04962
39739,3.014715
39740,3.01006
39741,2.99086
39742,3.011805
39743,2.983295
39744,2.98039
39745,2.975155
39746,2.945485
39747,2.94781
39748,2.96061
39749,3.00773
39750,3.02693
39751,3.065325
39752,3.071145
39753,3.071725
39754,3.076965
39755,3.085685
39756,3.06707
39757,3.07463
39758,3.04962
39759,3.05718
39760,3.033325
39761,3.02635
39762,3.035075
39763,3.01006
39764,2.97399
39765,2.945485
39766,2.925705
39767,2.867525
39768,2.824475
39769,2.794225
39770,2.763395
39771,2.77386
39772,2.817495
39773,2.86927
39774,2.94839
39775,2.99435
39776,3.00366
39777,3.031585
39778,3.004825
39779,2.959445
39780,2.93094
39781,2.973405
39782,2.962355
39783,2.95363
39784,2.93792
39785,3.00715
39786,3.11012
39787,3.098485
39788,3.14677
39789,3.127575
39790,3.085105
39791,3.031
39792,3.00133
39793,2.930355
39794,2.922795
39795,2.920465
39796,2.936175
39797,2.97108
39798,3.02693
39799,3.06358
39800,3.05951
39801,3.107795
39802,3.074635
39803,3.031005
39804,2.9961
39805,3.006565
39806,3.005985
39807,2.964685
39808,2.96759
39809,3.042635
39810,3.128155
39811,3.140955
39812,3.24276
39813,3.257305
39814,3.25963
39815,3.26254
39816,3.286395
39817,3.24334
39818,3.24276
39819,3.22822
39820,3.204365
39821,3.21833
39822,3.242765
39823,3.26603
39824,3.2672
39825,3.306755
39826,3.323045
39827,3.32712
39828,3.31083
39829,3.28232
39830,3.267195
39831,3.25091
39832,3.244505
39833,3.21949
39834,3.193895
39835,3.189245
39836,3.220655
39837,3.22589
39838,3.250325
39839,3.276505
39840,3.29105
39841,3.304425
39842,3.30792
39843,3.342825
39844,3.33933
39845,3.34166
39846,3.34108
39847,3.35562
39848,3.342825
39849,3.36202
39850,3.362605
39851,3.35155
39852,3.34108
39853,3.318975
39854,3.309665
39855,3.31025
39856,3.30908
39857,3.293375
39858,3.27709
39859,3.25091
39860,3.255565
39861,3.24218
39862,3.243345
39863,3.249745
39864,3.23578
39865,3.24509
39866,3.256725
39867,3.284065
39868,3.303845
39869,3.303265
39870,3.293375
39871,3.306755
39872,3.306175
39873,3.32188
39874,3.3341
39875,3.31257
39876,3.32421
39877,3.30094
39878,3.3213
39879,3.31432
39880,3.339915
39881,3.34399
39882,3.34632
39883,3.322465
39884,3.328285
39885,3.3085
39886,3.3213
39887,3.32479
39888,3.32188
39889,3.325375
39890,3.36144
39891,3.35039
39892,3.35737
39893,3.348645
39894,3.342245
39895,3.33352
39896,3.332355
39897,3.317225
39898,3.316645
39899,3.29628
39900,3.312575
39901,3.28465
39902,3.296285
39903,3.286395
39904,3.29745
39905,3.28465
39906,3.27709
39907,3.25847
39908,3.248
39909,3.23578
39910,3.267195
39911,3.3213
39912,3.349805
39913,3.31083
39914,3.2416
39915,3.263125
39916,3.36668
39917,3.359115
39918,3.42369
39919,3.42893
39920,3.37075
39921,3.277665
39922,3.23287
39923,3.168295
39924,3.08569
39925,3.068235
39926,3.09034
39927,3.100235
39928,3.14154
39929,3.177605
39930,3.20902
39931,3.230545
39932,3.241015
39933,3.25556
39934,3.287555
39935,3.346315
39936,3.369005
39937,3.328865
39938,3.220075
39939,3.217165
39940,3.296285
39941,3.26196
39942,3.310825
39943,3.31432
39944,3.25207
39945,3.16946
39946,3.1171
39947,3.051365
39948,2.997845
39949,3.00017
39950,3.054855
39951,3.07929
39952,3.13514
39953,3.20262
39954,3.228215
39955,3.22822
39956,3.23985
39957,3.25614
39958,3.250325
39959,3.2416
39960,3.24509
39961,3.217745
39962,3.178185
39963,3.160735
39964,3.13572
39965,3.104305
39966,3.09674
39967,3.09383
39968,3.08976
39969,3.10023
39970,3.08743
39971,3.094415
39972,3.11594
39973,3.130485
39974,3.160155
39975,3.167715
39976,3.16597
39977,3.19273
39978,3.17993
39979,3.15143
39980,3.150845
39981,3.161895
39982,3.157245
39983,3.163645
39984,3.187495
39985,3.17702
39986,3.148515
39987,3.147355
39988,3.123505
39989,3.121175
39990,3.124665
39991,3.147355
39992,3.15608
39993,3.18924
39994,3.194475
39995,3.220655
39996,3.20902
39997,3.23578
39998,3.24567
39999,3.249745
40000,3.229965
40001,3.231125
40002,3.270685
40003,3.24509
40004,3.25207
40005,3.257305
40006,3.263705
40007,3.259635
40008,3.299775
40009,3.326535
40010,3.30152
40011,3.29454
40012,3.27069
40013,3.270105
40014,3.251485
40015,3.271855
40016,3.27941
40017,3.299775
40018,3.29396
40019,3.31781
40020,3.31723
40021,3.349225
40022,3.363185
40023,3.36377
40024,3.335265
40025,3.300355
40026,3.31548
40027,3.29919
40028,3.28872
40029,3.266035
40030,3.24974
40031,3.23578
40032,3.263125
40033,3.28756
40034,3.27825
40035,3.29919
40036,3.315485
40037,3.31723
40038,3.29919
40039,3.311415
40040,3.306755
40041,3.296865
40042,3.273015
40043,3.279415
40044,3.249745
40045,3.248
40046,3.27185
40047,3.22531
40048,3.18575
40049,3.19622
40050,3.17586
40051,3.114775
40052,3.127575
40053,3.106635
40054,3.12641
40055,3.152005
40056,3.190405
40057,3.173535
40058,3.234615
40059,3.289885
40060,3.309085
40061,3.31432
40062,3.29919
40063,3.28349
40064,3.248
40065,3.214255
40066,3.185165
40067,3.15201
40068,3.140955
40069,3.12699
40070,3.17237
40071,3.1555
40072,3.16015
40073,3.214255
40074,3.24218
40075,3.189825
40076,3.213095
40077,3.22415
40078,3.27476
40079,3.297445
40080,3.31199
40081,3.296865
40082,3.334095
40083,3.3661
40084,3.378895
40085,3.36086
40086,3.372495
40087,3.368425
40088,3.338755
40089,3.313155
40090,3.28174
40091,3.236945
40092,3.248
40093,3.23287
40094,3.24102
40095,3.249165
40096,3.307335
40097,3.29105
40098,3.306755
40099,3.319555
40100,3.28349
40101,3.288725
40102,3.303265
40103,3.298025
40104,3.270685
40105,3.277665
40106,3.24509
40107,3.246255
40108,3.256725
40109,3.236945
40110,3.275925
40111,3.3085
40112,3.273015
40113,3.29105
40114,3.273015
40115,3.26138
40116,3.26487
40117,3.23811
40118,3.233455
40119,3.22182
40120,3.246835
40121,3.19215
40122,3.222985
40123,3.214835
40124,3.18866
40125,3.217165
40126,3.190405
40127,3.2224
40128,3.217745
40129,3.224725
40130,3.22066
40131,3.257305
40132,3.27069
40133,3.283485
40134,3.309665
40135,3.3085
40136,3.296285
40137,3.282905
40138,3.25556
40139,3.259055
40140,3.247415
40141,3.24044
40142,3.244505
40143,3.260795
40144,3.29512
40145,3.28581
40146,3.313155
40147,3.32188
40148,3.355625
40149,3.38413
40150,3.401
40151,3.414385
40152,3.396345
40153,3.3882
40154,3.38006
40155,3.363185
40156,3.348065
40157,3.36086
40158,3.352715
40159,3.34341
40160,3.37075
40161,3.35097
40162,3.306175
40163,3.323045
40164,3.29221
40165,3.31665
40166,3.291045
40167,3.30501
40168,3.36086
40169,3.343405
40170,3.320715
40171,3.31839
40172,3.321885
40173,3.32014
40174,3.31781
40175,3.345155
40176,3.327115
40177,3.313155
40178,3.30734
40179,3.264285
40180,3.229965
40181,3.209605
40182,3.260795
40183,3.261965
40184,3.27825
40185,3.25614
40186,3.17179
40187,3.140955
40188,3.101395
40189,3.09907
40190,3.148515
40191,3.1491
40192,3.18459
40193,3.167715
40194,3.227055
40195,3.267195
40196,3.31025
40197,3.3277
40198,3.314905
40199,3.33177
40200,3.304425
40201,3.29803
40202,3.289305
40203,3.245085
40204,3.19506
40205,3.14212
40206,3.17237
40207,3.169465
40208,3.161315
40209,3.11419
40210,3.08569
40211,3.0758
40212,3.06649
40213,3.067655
40214,3.14677
40215,3.16597
40216,3.20204
40217,3.220655
40218,3.30443
40219,3.373075
40220,3.42718
40221,3.44463
40222,3.46965
40223,3.409145
40224,3.3754
40225,3.36435
40226,3.34515
40227,3.30501
40228,3.26138
40229,3.2288
40230,3.18575
40231,3.17179
40232,3.1363
40233,3.10023
40234,3.12525
40235,3.170045
40236,3.23462
40237,3.27767
40238,3.304425
40239,3.3213
40240,3.34399
40241,3.35737
40242,3.38704
40243,3.39111
40244,3.392855
40245,3.3946
40246,3.385875
40247,3.35446
40248,3.33177
40249,3.31432
40250,3.299775
40251,3.279415
40252,3.26836
40253,3.246835
40254,3.23287
40255,3.23462
40256,3.249165
40257,3.260795
40258,3.275925
40259,3.325375
40260,3.38995
40261,3.43067
40262,3.47081
40263,3.47896
40264,3.49176
40265,3.47954
40266,3.5127
40267,3.495245
40268,3.484775
40269,3.491755
40270,3.469065
40271,3.46732
40272,3.432995
40273,3.433
40274,3.417875
40275,3.402165
40276,3.412055
40277,3.41729
40278,3.421945
40279,3.44929
40280,3.48536
40281,3.519095
40282,3.51968
40283,3.55633
40284,3.5732
40285,3.60229
40286,3.63603
40287,3.64767
40288,3.646505
40289,3.61858
40290,3.65465
40291,3.630795
40292,3.601705
40293,3.59589
40294,3.56273
40295,3.564475
40296,3.529565
40297,3.5319
40298,3.51561
40299,3.51619
40300,3.535385
40301,3.551095
40302,3.558075
40303,3.55924
40304,3.56622
40305,3.545275
40306,3.514445
40307,3.502225
40308,3.488845
40309,3.484195
40310,3.48128
40311,3.475465
40312,3.458015
40313,3.445215
40314,3.460345
40315,3.452195
40316,3.44056
40317,3.42718
40318,3.4202
40319,3.412055
40320,3.400415
40321,3.41322
40322,3.40391
40323,3.411475
40324,3.43358
40325,3.438815
40326,3.456265
40327,3.45045
40328,3.44812
40329,3.43358
40330,3.414965
40331,3.40391
40332,3.382385
40333,3.339335
40334,3.316645
40335,3.307335
40336,3.30327
40337,3.31141
40338,3.33061
40339,3.325955
40340,3.33003
40341,3.30559
40342,3.316065
40343,3.315485
40344,3.27825
40345,3.40042
40346,3.23927
40347,3.3469
40348,3.31025
40349,3.435325
40350,3.29163
40351,3.43067
40352,3.37831
40353,3.38413
40354,3.35795
40355,3.38355
40356,3.356205
40357,3.319555
40358,3.299775
40359,3.30152
40360,3.313155
40361,3.33177
40362,3.36377
40363,3.35621
40364,3.36319
40365,3.333515
40366,3.319555
40367,3.31025
40368,3.24742
40369,3.320135
40370,3.12932
40371,3.217165
40372,3.147935
40373,3.26196
40374,3.088595
40375,3.214255
40376,3.158405
40377,3.16597
40378,3.16888
40379,3.19855
40380,3.19215
40381,3.18866
40382,3.17877
40383,3.167135
40384,3.15724
40385,3.145025
40386,3.1555
40387,3.12874
40388,3.11943
40389,3.097905
40390,3.07347
40391,3.06009
40392,3.05544
40393,3.03507
40394,3.014135
40395,3.0246
40396,3.029255
40397,3.036235
40398,3.04147
40399,3.039145
40400,3.02751
40401,3.04322
40402,3.06882
40403,3.07638
40404,3.085105
40405,3.078705
40406,3.08278
40407,3.07696
40408,3.08045
40409,3.03449
40410,3.028675
40411,3.09325
40412,3.09383
40413,3.050785
40414,3.04264
40415,3.019365
40416,3.01006
40417,3.013545
40418,3.031005
40419,3.05485
40420,3.075215
40421,3.097905
40422,3.10023
40423,3.11303
40424,3.11245
40425,3.121755
40426,3.12583
40427,3.131645
40428,3.12583
40429,3.11361
40430,3.1235
40431,3.11768
40432,3.133975
40433,3.09441
40434,3.082195
40435,3.153755
40436,3.147935
40437,3.104305
40438,3.09267
40439,3.0566
40440,3.01413
40441,3.003075
40442,3.008315
40443,3.00482
40444,2.999005
40445,2.99726
40446,2.98679
40447,2.997845
40448,3.01064
40449,3.00366
40450,2.994935
40451,2.98795
40452,2.97283
40453,2.966425
40454,2.95828
40455,2.947225
40456,2.93792
40457,2.926865
40458,2.91814
40459,2.898945
40460,2.87509
40461,2.86229
40462,2.85764
40463,2.85822
40464,2.86113
40465,2.87102
40466,2.879165
40467,2.880325
40468,2.88789
40469,2.876835
40470,2.88149
40471,2.879165
40472,2.876835
40473,2.865785
40474,2.848915
40475,2.82855
40476,2.815755
40477,2.810515
40478,2.78666
40479,2.78317
40480,2.78259
40481,2.777355
40482,2.780845
40483,2.77852
40484,2.77968
40485,2.780265
40486,2.786665
40487,2.80179
40488,2.816335
40489,2.82506
40490,2.83844
40491,2.843675
40492,2.86113
40493,2.873345
40494,2.869855
40495,2.85822
40496,2.83786
40497,2.82855
40498,2.807025
40499,2.787245
40500,2.77445
40501,2.76863
40502,2.761065
40503,2.748265
40504,2.75467
40505,2.74943
40506,2.7407
40507,2.734305
40508,2.72674
40509,2.713945
40510,2.718015
40511,2.71976
40512,2.71278
40513,2.70987
40514,2.70405
40515,2.705215
40516,2.707545
40517,2.728485
40518,2.72267
40519,2.72965
40520,2.72616
40521,2.704055
40522,2.6738
40523,2.66333
40524,2.64588
40525,2.604575
40526,2.565015
40527,2.572575
40528,2.622025
40529,2.65751
40530,2.64762
40531,2.6674
40532,2.588865
40533,2.559775
40534,2.622025
40535,2.65751
40536,2.62028
40537,2.629005
40538,2.632495
40539,2.598755
40540,2.57781
40541,2.578975
40542,2.537085
40543,2.52196
40544,2.51091
40545,2.47775
40546,2.44284
40547,2.44575
40548,2.432955
40549,2.39805
40550,2.356745
40551,2.381175
40552,2.450405
40553,2.506255
40554,2.51789
40555,2.552215
40556,2.48822
40557,2.46204
40558,2.51731
40559,2.54814
40560,2.50102
40561,2.49578
40562,2.49055
40563,2.429465
40564,2.38525
40565,2.35791
40566,2.31718
40567,2.323
40568,2.300895
40569,2.318345
40570,2.32358
40571,2.321835
40572,2.3294
40573,2.30671
40574,2.280535
40575,2.26075
40576,2.24679
40577,2.234575
40578,2.22061
40579,2.224685
40580,2.21421
40581,2.205485
40582,2.20025
40583,2.21014
40584,2.21421
40585,2.20723
40586,2.227595
40587,2.20956
40588,2.19385
40589,2.190945
40590,2.178725
40591,2.21305
40592,2.212465
40593,2.2369
40594,2.245045
40595,2.2433
40596,2.249115
40597,2.222355
40598,2.20956
40599,2.195595
40600,2.17814
40601,2.172325
40602,2.18047
40603,2.20141
40604,2.21363
40605,2.238645
40606,2.287515
40607,2.30613
40608,2.335795
40609,2.36838
40610,2.367215
40611,2.32824
40612,2.32998
40613,2.29566
40614,2.250285
40615,2.22003
40616,2.229335
40617,2.197925
40618,2.20432
40619,2.20025
40620,2.208975
40621,2.215375
40622,2.25319
40623,2.297405
40624,2.323
40625,2.366635
40626,2.423645
40627,2.431205
40628,2.45506
40629,2.473675
40630,2.48357
40631,2.480075
40632,2.457385
40633,2.45739
40634,2.410265
40635,2.33871
40636,2.337545
40637,2.287515
40638,2.247375
40639,2.2305
40640,2.252605
40641,2.241555
40642,2.26657
40643,2.26366
40644,2.274715
40645,2.278205
40646,2.28984
40647,2.313115
40648,2.318345
40649,2.327655
40650,2.32998
40651,2.297985
40652,2.27646
40653,2.26308
40654,2.20723
40655,2.19385
40656,2.15429
40657,2.119385
40658,2.11124
40659,2.10717
40660,2.14033
40661,2.169415
40662,2.195595
40663,2.228175
40664,2.27006
40665,2.299145
40666,2.32475
40667,2.35558
40668,2.370705
40669,2.38234
40670,2.38932
40671,2.38758
40672,2.397465
40673,2.36605
40674,2.3422
40675,2.31544
40676,2.281695
40677,2.251445
40678,2.22352
40679,2.19385
40680,2.16709
40681,2.13742
40682,2.14149
40683,2.181635
40684,2.24912
40685,2.31951
40686,2.387575
40687,2.449245
40688,2.50044
40689,2.543485
40690,2.567925
40691,2.59352
40692,2.58712
40693,2.57781
40694,2.571995
40695,2.554545
40696,2.54349
40697,2.49753
40698,2.47775
40699,2.443425
40700,2.444585
40701,2.437025
40702,2.43121
40703,2.434115
40704,2.432375
40705,2.419575
40706,2.421315
40707,2.434115
40708,2.46204
40709,2.482405
40710,2.503345
40711,2.54349
40712,2.56269
40713,2.579555
40714,2.597595
40715,2.64297
40716,2.57665
40717,2.529525
40718,2.515565
40719,2.479495
40720,2.37594
40721,2.33289
40722,2.32591
40723,2.300895
40724,2.314855
40725,2.31602
40726,2.30264
40727,2.31078
40728,2.31253
40729,2.288675
40730,2.25028
40731,2.21014
40732,2.186285
40733,2.17465
40734,2.169995
40735,2.175815
40736,2.181635
40737,2.19094
40738,2.233995
40739,2.29275
40740,2.25959
40741,2.23981
40742,2.25668
40743,2.23748
40744,2.163595
40745,2.15429
40746,2.17407
40747,2.17698
40748,2.18978
40749,2.18978
40750,2.182215
40751,2.176975
40752,2.163015
40753,2.12171
40754,2.06121
40755,1.999545
40756,1.97918
40757,1.94369
40758,1.9466
40759,1.954165
40760,1.96173
40761,1.97918
40762,2.030375
40763,2.05248
40764,2.09088
40765,2.105425
40766,2.152545
40767,2.16127
40768,2.179305
40769,2.185125
40770,2.185705
40771,2.158945
40772,2.15778
40773,2.13684
40774,2.117055
40775,2.10542
40776,2.096695
40777,2.095535
40778,2.09437
40779,2.09786
40780,2.11182
40781,2.092625
40782,2.10426
40783,2.11706
40784,2.114735
40785,2.119385
40786,2.13742
40787,2.12869
40788,2.14382
40789,2.14673
40790,2.18396
40791,2.18745
40792,2.195015
40793,2.189195
40794,2.18454
40795,2.157785
40796,2.152545
40797,2.14033
40798,2.10484
40799,2.096115
40800,2.09786
40801,2.1031
40802,2.12113
40803,2.145565
40804,2.165925
40805,2.16709
40806,2.16011
40807,2.15429
40808,2.135675
40809,2.135675
40810,2.128695
40811,2.10891
40812,2.09204
40813,2.08157
40814,2.0775
40815,2.055975
40816,2.03794
40817,2.02165
40818,2.03561
40819,2.06121
40820,2.108335
40821,2.17
40822,2.178145
40823,2.195015
40824,2.218285
40825,2.22992
40826,2.245045
40827,2.24563
40828,2.252025
40829,2.239225
40830,2.224685
40831,2.214795
40832,2.199665
40833,2.20025
40834,2.20025
40835,2.206065
40836,2.21421
40837,2.22119
40838,2.22003
40839,2.20025
40840,2.182215
40841,2.15604
40842,2.15429
40843,2.165925
40844,2.19385
40845,2.221195
40846,2.233995
40847,2.252025
40848,2.307295
40849,2.34278
40850,2.370125
40851,2.379435
40852,2.386995
40853,2.388155
40854,2.40096
40855,2.400375
40856,2.385245
40857,2.366635
40858,2.35907
40859,2.35907
40860,2.36605
40861,2.367795
40862,2.389905
40863,2.396885
40864,2.417245
40865,2.42539
40866,2.420735
40867,2.41492
40868,2.407355
40869,2.39165
40870,2.386995
40871,2.3963
40872,2.420155
40873,2.41899
40874,2.434115
40875,2.43179
40876,2.413175
40877,2.40619
40878,2.402125
40879,2.385245
40880,2.36023
40881,2.333475
40882,2.314855
40883,2.307295
40884,2.297405
40885,2.28926
40886,2.29275
40887,2.29973
40888,2.31951
40889,2.327655
40890,2.32591
40891,2.320675
40892,2.32184
40893,2.304385
40894,2.285765
40895,2.26424
40896,2.231665
40897,2.2049
40898,2.20723
40899,2.195015
40900,2.172325
40901,2.17814
40902,2.17349
40903,2.17523
40904,2.165925
40905,2.165345
40906,2.16127
40907,2.14731
40908,2.129275
40909,2.12171
40910,2.09844
40911,2.08215
40912,2.07168
40913,2.055395
40914,2.04492
40915,2.053065
40916,2.06703
40917,2.07401
40918,2.07866
40919,2.08855
40920,2.095535
40921,2.100185
40922,2.112985
40923,2.101935
40924,2.079825
40925,2.07866
40926,2.07226
40927,2.067025
40928,2.05888
40929,2.0583
40930,2.05481
40931,2.043755
40932,2.04259
40933,2.037355
40934,2.043175
40935,2.042595
40936,2.050735
40937,2.045505
40938,2.04492
40939,2.08157
40940,2.11066
40941,2.125205
40942,2.13393
40943,2.16709
40944,2.18629
40945,2.19443
40946,2.2049
40947,2.19676
40948,2.172905
40949,2.168835
40950,2.15138
40951,2.128695
40952,2.117635
40953,2.10484
40954,2.06412
40955,2.04259
40956,2.000125
40957,1.950675
40958,2.01874
40959,1.973365
40960,1.98209
40961,1.91461
40962,1.91868
40963,1.94195
40964,1.96813
40965,1.99896
40966,2.062375
40967,2.11706
40968,2.111825
40969,2.12171
40970,2.106005
40971,2.10484
40972,2.062955
40973,2.02805
40974,1.967545
40975,1.93206
40976,1.918095
40977,1.88668
40978,1.85003
40979,1.84654
40980,1.81687
40981,1.78778
40982,1.85352
40983,1.82443
40984,1.8192
40985,1.7139
40986,1.706335
40987,1.711575
40988,1.7459
40989,1.816285
40990,1.91577
40991,1.97453
40992,1.976275
40993,1.96638
40994,1.93846
40995,1.907625
40996,1.83316
40997,1.758695
40998,1.6819
40999,1.63769
41000,1.61733
41001,1.58533
41002,1.56904
41003,1.58475
41004,1.597545
41005,1.603365
41006,1.596385
41007,1.600455
41008,1.58882
41009,1.528315
41010,1.48759
41011,1.463745
41012,1.47538
41013,1.50388
41014,1.544025
41015,1.563805
41016,1.583005
41017,1.590565
41018,1.590565
41019,1.56788
41020,1.52657
41021,1.478285
41022,1.43116
41023,1.3823
41024,1.33052
41025,1.28747
41026,1.235695
41027,1.199625
41028,1.16879
41029,1.13505
41030,1.110615
41031,1.084435
41032,1.071635
41033,1.03615
41034,0.99717
41035,0.95645
41036,0.93085
41037,0.906415
41038,0.89362
41039,0.875
41040,0.859295
41041,0.86162
41042,0.84417
41043,0.8273
41044,0.79821
41045,0.74818
41046,0.6964
41047,0.64463
41048,0.602155
41049,0.58005
41050,0.56958
41051,0.57947
41052,0.588775
41053,0.59285
41054,0.59052
41055,0.585285
41056,0.584125
41057,0.569
41058,0.55969
41059,0.545145
41060,0.529435
41061,0.50733
41062,0.4829
41063,0.449735
41064,0.422975
41065,0.41832
41066,0.3968
41067,0.395635
41068,0.398545
41069,0.392725
41070,0.403775
41071,0.414835
41072,0.44799
41073,0.48813
41074,0.55445
41075,0.61612
41076,0.67313
41077,0.71851
41078,0.74934
41079,0.77494
41080,0.80054
41081,0.83079
41082,0.878495
41083,0.91107
41084,0.9611
41085,1.004735
41086,1.046625
41087,1.06349
41088,1.068145
41089,1.061165
41090,1.044295
41091,1.036735
41092,1.030335
41093,1.01346
41094,0.979715
41095,0.911655
41096,0.84068
41097,0.756905
41098,0.681275
41099,0.59576
41100,0.532345
41101,0.48173
41102,0.46137
41103,0.4573
41104,0.478245
41105,0.507915
41106,0.507915
41107,0.520125
41108,0.55038
41109,0.584125
41110,0.6295
41111,0.669055
41112,0.68884
41113,0.67662
41114,0.661495
41115,0.6487
41116,0.637645
41117,0.62892
41118,0.619025
41119,0.60041
41120,0.577725
41121,0.531185
41122,0.45672
41123,0.36189
41124,0.278115
41125,0.211215
41126,0.171075
41127,0.16002
41128,0.148385
41129,0.09021
41130,0.00702
41131,3.50E-05
41132,0.0268
41133,0.04134
41134,0.07043
41135,0.10824
41136,0.144895
41137,0.161185
41138,0.154785
41139,0.148965
41140,0.15653
41141,0.15653
41142,0.171655
41143,0.21296
41144,0.244955
41145,0.254265
41146,0.239725
41147,0.19783
41148,0.153035
41149,0.108245
41150,0.074505
41151,0.072755
41152,0.065775
41153,0.01167
41154,0.017995
41155,0.005855
41156,0.068685
41157,0.116965
41158,0.163515
41159,0.208305
41160,0.244375
41161,0.270555
41162,0.26183
41163,0.237975
41164,0.21529
41165,0.168745
41166,0.111155
41167,0.069265
41168,0.013415
41169,0.046505
41170,0.104095
41171,0.152385
41172,0.217545
41173,0.26583
41174,0.31353
41175,0.334475
41176,0.335635
41177,0.334475
41178,0.32633
41179,0.31702
41180,0.29899
41181,0.276885
41182,0.252445
41183,0.22627
41184,0.208815
41185,0.182055
41186,0.168675
41187,0.16169
41188,0.159365
41189,0.165765
41190,0.169835
41191,0.165185
41192,0.162275
41193,0.165185
41194,0.172745
41195,0.172745
41196,0.189035
41197,0.194275
41198,0.211145
41199,0.21987
41200,0.22685
41201,0.231505
41202,0.237905
41203,0.24081
41204,0.23558
41205,0.22918
41206,0.218125
41207,0.20707
41208,0.20067
41209,0.196015
41210,0.191945
41211,0.19194
41212,0.18962
41213,0.198925
41214,0.208235
41215,0.218125
41216,0.23674
41217,0.260595
41218,0.285025
41219,0.310625
41220,0.33331
41221,0.353095
41222,0.37869
41223,0.406615
41224,0.429885
41225,0.446755
41226,0.47177
